,match_id,object_type,red_or_blue_side,team_name,sum
2999,156c61e72b9717af,towers,red,TL,1
3000,156fcf3fa2776e3f,barons,blue,SKT,0
3001,156fcf3fa2776e3f,dragons,blue,SKT,1
3002,156fcf3fa2776e3f,heralds,blue,SKT,0
3003,156fcf3fa2776e3f,inhibs,blue,SKT,0
3004,156fcf3fa2776e3f,towers,blue,SKT,1
3005,156fcf3fa2776e3f,barons,red,CJE,1
3006,156fcf3fa2776e3f,dragons,red,CJE,3
3007,156fcf3fa2776e3f,heralds,red,CJE,0
3008,156fcf3fa2776e3f,inhibs,red,CJE,3
3009,156fcf3fa2776e3f,towers,red,CJE,11
3010,15722992105eecdc,barons,blue,AFs,1
3011,15722992105eecdc,dragons,blue,AFs,1
3012,15722992105eecdc,heralds,blue,AFs,1
3013,15722992105eecdc,inhibs,blue,AFs,2
3014,15722992105eecdc,towers,blue,AFs,11
3015,15722992105eecdc,barons,red,MVP,0
3016,15722992105eecdc,dragons,red,MVP,2
3017,15722992105eecdc,heralds,red,MVP,0
3018,15722992105eecdc,inhibs,red,MVP,0
3019,15722992105eecdc,towers,red,MVP,1
3020,157e88bc9da0d4ba,barons,blue,ANX,2
3021,157e88bc9da0d4ba,dragons,blue,ANX,4
3022,157e88bc9da0d4ba,heralds,blue,ANX,0
3023,157e88bc9da0d4ba,inhibs,blue,ANX,1
3024,157e88bc9da0d4ba,towers,blue,ANX,9
3025,157e88bc9da0d4ba,barons,red,G2,0
3026,157e88bc9da0d4ba,dragons,red,G2,1
3027,157e88bc9da0d4ba,heralds,red,G2,0
3028,157e88bc9da0d4ba,inhibs,red,G2,0
3029,157e88bc9da0d4ba,towers,red,G2,3
3030,159f3b8819030da0,barons,blue,SSB,0
3031,159f3b8819030da0,dragons,blue,SSB,2
3032,159f3b8819030da0,heralds,blue,SSB,0
3033,159f3b8819030da0,inhibs,blue,SSB,0
3034,159f3b8819030da0,towers,blue,SSB,3
3035,159f3b8819030da0,barons,red,ROX,1
3036,159f3b8819030da0,dragons,red,ROX,1
3037,159f3b8819030da0,heralds,red,ROX,1
3038,159f3b8819030da0,inhibs,red,ROX,1
3039,159f3b8819030da0,towers,red,ROX,9
3040,15a0d2482f0fdb1b,barons,blue,NRG,1
3041,15a0d2482f0fdb1b,dragons,blue,NRG,2
3042,15a0d2482f0fdb1b,heralds,blue,NRG,0
3043,15a0d2482f0fdb1b,inhibs,blue,NRG,2
3044,15a0d2482f0fdb1b,towers,blue,NRG,10
3045,15a0d2482f0fdb1b,barons,red,DIG,0
3046,15a0d2482f0fdb1b,dragons,red,DIG,1
3047,15a0d2482f0fdb1b,heralds,red,DIG,1
3048,15a0d2482f0fdb1b,inhibs,red,DIG,0
3049,15a0d2482f0fdb1b,towers,red,DIG,4
3050,15b743f9f7dd96a7,barons,blue,FW,2
3051,15b743f9f7dd96a7,dragons,blue,FW,3
3052,15b743f9f7dd96a7,heralds,blue,FW,0
3053,15b743f9f7dd96a7,inhibs,blue,FW,3
3054,15b743f9f7dd96a7,towers,blue,FW,9
3055,15b743f9f7dd96a7,barons,red,C9,2
3056,15b743f9f7dd96a7,dragons,red,C9,5
3057,15b743f9f7dd96a7,heralds,red,C9,0
3058,15b743f9f7dd96a7,inhibs,red,C9,2
3059,15b743f9f7dd96a7,towers,red,C9,11
3060,15bbe15f08027d06,barons,blue,FNC,0
3061,15bbe15f08027d06,dragons,blue,FNC,0
3062,15bbe15f08027d06,heralds,blue,FNC,0
3063,15bbe15f08027d06,inhibs,blue,FNC,0
3064,15bbe15f08027d06,towers,blue,FNC,3
3065,15bbe15f08027d06,barons,red,MSF,1
3066,15bbe15f08027d06,dragons,red,MSF,4
3067,15bbe15f08027d06,heralds,red,MSF,1
3068,15bbe15f08027d06,inhibs,red,MSF,3
3069,15bbe15f08027d06,towers,red,MSF,11
3070,15bfc7c42815e1a9,barons,blue,DIG,1
3071,15bfc7c42815e1a9,dragons,blue,DIG,1
3072,15bfc7c42815e1a9,heralds,blue,DIG,0
3073,15bfc7c42815e1a9,inhibs,blue,DIG,1
3074,15bfc7c42815e1a9,towers,blue,DIG,9
3075,15bfc7c42815e1a9,barons,red,REN,1
3076,15bfc7c42815e1a9,dragons,red,REN,4
3077,15bfc7c42815e1a9,heralds,red,REN,1
3078,15bfc7c42815e1a9,inhibs,red,REN,0
3079,15bfc7c42815e1a9,towers,red,REN,6
3080,15c514146c922d64,barons,blue,kt,2
3081,15c514146c922d64,dragons,blue,kt,3
3082,15c514146c922d64,heralds,blue,kt,0
3083,15c514146c922d64,inhibs,blue,kt,3
3084,15c514146c922d64,towers,blue,kt,10
3085,15c514146c922d64,barons,red,SSG,0
3086,15c514146c922d64,dragons,red,SSG,2
3087,15c514146c922d64,heralds,red,SSG,0
3088,15c514146c922d64,inhibs,red,SSG,0
3089,15c514146c922d64,towers,red,SSG,1
3090,15d5e710607ed3d8,barons,blue,TPA,1
3091,15d5e710607ed3d8,dragons,blue,TPA,2
3092,15d5e710607ed3d8,heralds,blue,TPA,0
3093,15d5e710607ed3d8,inhibs,blue,TPA,0
3094,15d5e710607ed3d8,towers,blue,TPA,3
3095,15d5e710607ed3d8,barons,red,ahq,1
3096,15d5e710607ed3d8,dragons,red,ahq,3
3097,15d5e710607ed3d8,heralds,red,ahq,0
3098,15d5e710607ed3d8,inhibs,red,ahq,1
3099,15d5e710607ed3d8,towers,red,ahq,8
3100,15dc2f93edd76079,barons,blue,ROX,1
3101,15dc2f93edd76079,dragons,blue,ROX,3
3102,15dc2f93edd76079,heralds,blue,ROX,1
3103,15dc2f93edd76079,inhibs,blue,ROX,1
3104,15dc2f93edd76079,towers,blue,ROX,10
3105,15dc2f93edd76079,barons,red,JAG,0
3106,15dc2f93edd76079,dragons,red,JAG,0
3107,15dc2f93edd76079,heralds,red,JAG,0
3108,15dc2f93edd76079,inhibs,red,JAG,0
3109,15dc2f93edd76079,towers,red,JAG,0
3110,15df683db02d5aa2,barons,blue,FW,0
3111,15df683db02d5aa2,dragons,blue,FW,0
3112,15df683db02d5aa2,heralds,blue,FW,1
3113,15df683db02d5aa2,inhibs,blue,FW,1
3114,15df683db02d5aa2,towers,blue,FW,4
3115,15df683db02d5aa2,barons,red,TPA,1
3116,15df683db02d5aa2,dragons,red,TPA,4
3117,15df683db02d5aa2,heralds,red,TPA,1
3118,15df683db02d5aa2,inhibs,red,TPA,3
3119,15df683db02d5aa2,towers,red,TPA,10
3120,15eda5da79eee413,barons,blue,EL,1
3121,15eda5da79eee413,dragons,blue,EL,3
3122,15eda5da79eee413,heralds,blue,EL,1
3123,15eda5da79eee413,inhibs,blue,EL,2
3124,15eda5da79eee413,towers,blue,EL,10
3125,15eda5da79eee413,barons,red,FNC,0
3126,15eda5da79eee413,dragons,red,FNC,2
3127,15eda5da79eee413,heralds,red,FNC,0
3128,15eda5da79eee413,inhibs,red,FNC,0
3129,15eda5da79eee413,towers,red,FNC,2
3130,1611c1c37df63afe,barons,blue,TSM,1
3131,1611c1c37df63afe,dragons,blue,TSM,4
3132,1611c1c37df63afe,heralds,blue,TSM,1
3133,1611c1c37df63afe,inhibs,blue,TSM,2
3134,1611c1c37df63afe,towers,blue,TSM,10
3135,1611c1c37df63afe,barons,red,P1,0
3136,1611c1c37df63afe,dragons,red,P1,0
3137,1611c1c37df63afe,heralds,red,P1,0
3138,1611c1c37df63afe,inhibs,red,P1,0
3139,1611c1c37df63afe,towers,red,P1,2
3140,162f4c71cddceb26,barons,blue,FW,0
3141,162f4c71cddceb26,dragons,blue,FW,1
3142,162f4c71cddceb26,heralds,blue,FW,0
3143,162f4c71cddceb26,inhibs,blue,FW,0
3144,162f4c71cddceb26,towers,blue,FW,1
3145,162f4c71cddceb26,barons,red,ahq,1
3146,162f4c71cddceb26,dragons,red,ahq,3
3147,162f4c71cddceb26,heralds,red,ahq,0
3148,162f4c71cddceb26,inhibs,red,ahq,2
3149,162f4c71cddceb26,towers,red,ahq,10
3150,165557e2d222f401,barons,blue,FB,1
3151,165557e2d222f401,dragons,blue,FB,1
3152,165557e2d222f401,heralds,blue,FB,0
3153,165557e2d222f401,inhibs,blue,FB,0
3154,165557e2d222f401,towers,blue,FB,4
3155,165557e2d222f401,barons,red,JT,0
3156,165557e2d222f401,dragons,red,JT,2
3157,165557e2d222f401,heralds,red,JT,0
3158,165557e2d222f401,inhibs,red,JT,1
3159,165557e2d222f401,towers,red,JT,7
3160,165b95e5be6189f7,barons,blue,FLY,0
3161,165b95e5be6189f7,dragons,blue,FLY,0
3162,165b95e5be6189f7,heralds,blue,FLY,0
3163,165b95e5be6189f7,inhibs,blue,FLY,0
3164,165b95e5be6189f7,towers,blue,FLY,3
3165,165b95e5be6189f7,barons,red,P1,1
3166,165b95e5be6189f7,dragons,red,P1,4
3167,165b95e5be6189f7,heralds,red,P1,0
3168,165b95e5be6189f7,inhibs,red,P1,3
3169,165b95e5be6189f7,towers,red,P1,11
3170,1662f406148bdc79,barons,blue,DoR,0
3171,1662f406148bdc79,dragons,blue,DoR,0
3172,1662f406148bdc79,heralds,blue,DoR,0
3173,1662f406148bdc79,inhibs,blue,DoR,0
3174,1662f406148bdc79,towers,blue,DoR,1
3175,1662f406148bdc79,barons,red,TPA,0
3176,1662f406148bdc79,dragons,red,TPA,3
3177,1662f406148bdc79,heralds,red,TPA,0
3178,1662f406148bdc79,inhibs,red,TPA,1
3179,1662f406148bdc79,towers,red,TPA,9
3180,16649bc38792f96d,barons,blue,SSG,2
3181,16649bc38792f96d,dragons,blue,SSG,3
3182,16649bc38792f96d,heralds,blue,SSG,0
3183,16649bc38792f96d,inhibs,blue,SSG,3
3184,16649bc38792f96d,towers,blue,SSG,11
3185,16649bc38792f96d,barons,red,bbq,1
3186,16649bc38792f96d,dragons,red,bbq,1
3187,16649bc38792f96d,heralds,red,bbq,0
3188,16649bc38792f96d,inhibs,red,bbq,0
3189,16649bc38792f96d,towers,red,bbq,5
3190,166ba95a0c3e13a5,barons,blue,ROX,1
3191,166ba95a0c3e13a5,dragons,blue,ROX,3
3192,166ba95a0c3e13a5,heralds,blue,ROX,0
3193,166ba95a0c3e13a5,inhibs,blue,ROX,2
3194,166ba95a0c3e13a5,towers,blue,ROX,11
3195,166ba95a0c3e13a5,barons,red,SSG,0
3196,166ba95a0c3e13a5,dragons,red,SSG,0
3197,166ba95a0c3e13a5,heralds,red,SSG,0
3198,166ba95a0c3e13a5,inhibs,red,SSG,0
3199,166ba95a0c3e13a5,towers,red,SSG,4
3200,167b36127fdced39,barons,blue,CJE,1
3201,167b36127fdced39,dragons,blue,CJE,4
3202,167b36127fdced39,heralds,blue,CJE,0
3203,167b36127fdced39,inhibs,blue,CJE,1
3204,167b36127fdced39,towers,blue,CJE,9
3205,167b36127fdced39,barons,red,kt,0
3206,167b36127fdced39,dragons,red,kt,1
3207,167b36127fdced39,heralds,red,kt,0
3208,167b36127fdced39,inhibs,red,kt,0
3209,167b36127fdced39,towers,red,kt,2
3210,169d2462e2598591,barons,blue,ROC,1
3211,169d2462e2598591,dragons,blue,ROC,2
3212,169d2462e2598591,heralds,blue,ROC,0
3213,169d2462e2598591,inhibs,blue,ROC,3
3214,169d2462e2598591,towers,blue,ROC,11
3215,169d2462e2598591,barons,red,MSF,0
3216,169d2462e2598591,dragons,red,MSF,1
3217,169d2462e2598591,heralds,red,MSF,0
3218,169d2462e2598591,inhibs,red,MSF,0
3219,169d2462e2598591,towers,red,MSF,1
3220,16a21e07249c4c43,barons,blue,kt,0
3221,16a21e07249c4c43,dragons,blue,kt,2
3222,16a21e07249c4c43,heralds,blue,kt,0
3223,16a21e07249c4c43,inhibs,blue,kt,0
3224,16a21e07249c4c43,towers,blue,kt,4
3225,16a21e07249c4c43,barons,red,NJE,1
3226,16a21e07249c4c43,dragons,red,NJE,3
3227,16a21e07249c4c43,heralds,red,NJE,0
3228,16a21e07249c4c43,inhibs,red,NJE,2
3229,16a21e07249c4c43,towers,red,NJE,10
3230,16b716b8b1298472,barons,blue,OG,1
3231,16b716b8b1298472,dragons,blue,OG,2
3232,16b716b8b1298472,heralds,blue,OG,1
3233,16b716b8b1298472,inhibs,blue,OG,2
3234,16b716b8b1298472,towers,blue,OG,11
3235,16b716b8b1298472,barons,red,ROC,0
3236,16b716b8b1298472,dragons,red,ROC,1
3237,16b716b8b1298472,heralds,red,ROC,0
3238,16b716b8b1298472,inhibs,red,ROC,0
3239,16b716b8b1298472,towers,red,ROC,4
3240,16bf512bed2cc8a1,barons,blue,FW,1
3241,16bf512bed2cc8a1,dragons,blue,FW,3
3242,16bf512bed2cc8a1,heralds,blue,FW,0
3243,16bf512bed2cc8a1,inhibs,blue,FW,2
3244,16bf512bed2cc8a1,towers,blue,FW,10
3245,16bf512bed2cc8a1,barons,red,TM,0
3246,16bf512bed2cc8a1,dragons,red,TM,0
3247,16bf512bed2cc8a1,heralds,red,TM,0
3248,16bf512bed2cc8a1,inhibs,red,TM,0
3249,16bf512bed2cc8a1,towers,red,TM,2
3250,16ed38cfb6acd928,barons,blue,TM,2
3251,16ed38cfb6acd928,dragons,blue,TM,1
3252,16ed38cfb6acd928,heralds,blue,TM,0
3253,16ed38cfb6acd928,inhibs,blue,TM,0
3254,16ed38cfb6acd928,towers,blue,TM,6
3255,16ed38cfb6acd928,barons,red,HKE,1
3256,16ed38cfb6acd928,dragons,red,HKE,5
3257,16ed38cfb6acd928,heralds,red,HKE,0
3258,16ed38cfb6acd928,inhibs,red,HKE,1
3259,16ed38cfb6acd928,towers,red,HKE,9
3260,1716c16bd1224eab,barons,blue,M17,0
3261,1716c16bd1224eab,dragons,blue,M17,1
3262,1716c16bd1224eab,heralds,blue,M17,0
3263,1716c16bd1224eab,inhibs,blue,M17,0
3264,1716c16bd1224eab,towers,blue,M17,4
3265,1716c16bd1224eab,barons,red,HKE,2
3266,1716c16bd1224eab,dragons,red,HKE,3
3267,1716c16bd1224eab,heralds,red,HKE,0
3268,1716c16bd1224eab,inhibs,red,HKE,1
3269,1716c16bd1224eab,towers,red,HKE,9
3270,17207efc4810c3f2,barons,blue,Mac,0
3271,17207efc4810c3f2,dragons,blue,Mac,1
3272,17207efc4810c3f2,heralds,blue,Mac,0
3273,17207efc4810c3f2,inhibs,blue,Mac,0
3274,17207efc4810c3f2,towers,blue,Mac,4
3275,17207efc4810c3f2,barons,red,FW,0
3276,17207efc4810c3f2,dragons,red,FW,4
3277,17207efc4810c3f2,heralds,red,FW,0
3278,17207efc4810c3f2,inhibs,red,FW,1
3279,17207efc4810c3f2,towers,red,FW,9
3280,172d1ccea634070b,barons,blue,ESC,1
3281,172d1ccea634070b,dragons,blue,ESC,2
3282,172d1ccea634070b,heralds,blue,ESC,0
3283,172d1ccea634070b,inhibs,blue,ESC,3
3284,172d1ccea634070b,towers,blue,ESC,11
3285,172d1ccea634070b,barons,red,AFs,0
3286,172d1ccea634070b,dragons,red,AFs,0
3287,172d1ccea634070b,heralds,red,AFs,0
3288,172d1ccea634070b,inhibs,red,AFs,0
3289,172d1ccea634070b,towers,red,AFs,3
3290,172e5606fa962e29,barons,blue,SKT,1
3291,172e5606fa962e29,dragons,blue,SKT,3
3292,172e5606fa962e29,heralds,blue,SKT,1
3293,172e5606fa962e29,inhibs,blue,SKT,1
3294,172e5606fa962e29,towers,blue,SKT,9
3295,172e5606fa962e29,barons,red,SSG,0
3296,172e5606fa962e29,dragons,red,SSG,0
3297,172e5606fa962e29,heralds,red,SSG,0
3298,172e5606fa962e29,inhibs,red,SSG,0
3299,172e5606fa962e29,towers,red,SSG,4
3300,175d39d1d5869f1e,barons,blue,GET,0
3301,175d39d1d5869f1e,dragons,blue,GET,0
3302,175d39d1d5869f1e,heralds,blue,GET,0
3303,175d39d1d5869f1e,inhibs,blue,GET,0
3304,175d39d1d5869f1e,towers,blue,GET,4
3305,175d39d1d5869f1e,barons,red,kt,2
3306,175d39d1d5869f1e,dragons,red,kt,5
3307,175d39d1d5869f1e,heralds,red,kt,0
3308,175d39d1d5869f1e,inhibs,red,kt,3
3309,175d39d1d5869f1e,towers,red,kt,10
3310,176010635e0054d0,barons,blue,DIG,0
3311,176010635e0054d0,dragons,blue,DIG,0
3312,176010635e0054d0,heralds,blue,DIG,0
3313,176010635e0054d0,inhibs,blue,DIG,0
3314,176010635e0054d0,towers,blue,DIG,1
3315,176010635e0054d0,barons,red,CLG,1
3316,176010635e0054d0,dragons,red,CLG,3
3317,176010635e0054d0,heralds,red,CLG,0
3318,176010635e0054d0,inhibs,red,CLG,3
3319,176010635e0054d0,towers,red,CLG,11
3320,176b5f3f686469e3,barons,blue,DIG,2
3321,176b5f3f686469e3,dragons,blue,DIG,2
3322,176b5f3f686469e3,heralds,blue,DIG,0
3323,176b5f3f686469e3,inhibs,blue,DIG,2
3324,176b5f3f686469e3,towers,blue,DIG,11
3325,176b5f3f686469e3,barons,red,P1,0
3326,176b5f3f686469e3,dragons,red,P1,2
3327,176b5f3f686469e3,heralds,red,P1,0
3328,176b5f3f686469e3,inhibs,red,P1,0
3329,176b5f3f686469e3,towers,red,P1,3
3330,176f447e7fd7e87c,barons,blue,CNB,1
3331,176f447e7fd7e87c,dragons,blue,CNB,5
3332,176f447e7fd7e87c,heralds,blue,CNB,0
3333,176f447e7fd7e87c,inhibs,blue,CNB,2
3334,176f447e7fd7e87c,towers,blue,CNB,9
3335,176f447e7fd7e87c,barons,red,KBM,1
3336,176f447e7fd7e87c,dragons,red,KBM,0
3337,176f447e7fd7e87c,heralds,red,KBM,0
3338,176f447e7fd7e87c,inhibs,red,KBM,0
3339,176f447e7fd7e87c,towers,red,KBM,4
3340,1788b0311aba0735,barons,blue,KT,1
3341,1788b0311aba0735,dragons,blue,KT,4
3342,1788b0311aba0735,heralds,blue,KT,0
3343,1788b0311aba0735,inhibs,blue,KT,2
3344,1788b0311aba0735,towers,blue,KT,10
3345,1788b0311aba0735,barons,red,LGD,0
3346,1788b0311aba0735,dragons,red,LGD,1
3347,1788b0311aba0735,heralds,red,LGD,0
3348,1788b0311aba0735,inhibs,red,LGD,0
3349,1788b0311aba0735,towers,red,LGD,2
3350,178ed9f0a1f22bda,barons,blue,MVP,2
3351,178ed9f0a1f22bda,dragons,blue,MVP,3
3352,178ed9f0a1f22bda,heralds,blue,MVP,0
3353,178ed9f0a1f22bda,inhibs,blue,MVP,3
3354,178ed9f0a1f22bda,towers,blue,MVP,10
3355,178ed9f0a1f22bda,barons,red,LZ,1
3356,178ed9f0a1f22bda,dragons,red,LZ,3
3357,178ed9f0a1f22bda,heralds,red,LZ,0
3358,178ed9f0a1f22bda,inhibs,red,LZ,0
3359,178ed9f0a1f22bda,towers,red,LZ,5
3360,1795513b07ef52b8,barons,blue,AFs,0
3361,1795513b07ef52b8,dragons,blue,AFs,2
3362,1795513b07ef52b8,heralds,blue,AFs,1
3363,1795513b07ef52b8,inhibs,blue,AFs,0
3364,1795513b07ef52b8,towers,blue,AFs,6
3365,1795513b07ef52b8,barons,red,SSB,2
3366,1795513b07ef52b8,dragons,red,SSB,2
3367,1795513b07ef52b8,heralds,red,SSB,0
3368,1795513b07ef52b8,inhibs,red,SSB,1
3369,1795513b07ef52b8,towers,red,SSB,7
3370,1795741cdfd0df18,barons,blue,PNG,1
3371,1795741cdfd0df18,dragons,blue,PNG,5
3372,1795741cdfd0df18,heralds,blue,PNG,1
3373,1795741cdfd0df18,inhibs,blue,PNG,3
3374,1795741cdfd0df18,towers,blue,PNG,11
3375,1795741cdfd0df18,barons,red,CNB,0
3376,1795741cdfd0df18,dragons,red,CNB,2
3377,1795741cdfd0df18,heralds,red,CNB,0
3378,1795741cdfd0df18,inhibs,red,CNB,0
3379,1795741cdfd0df18,towers,red,CNB,6
3380,17b594947544f8a3,barons,blue,M17,1
3381,17b594947544f8a3,dragons,blue,M17,0
3382,17b594947544f8a3,heralds,blue,M17,0
3383,17b594947544f8a3,inhibs,blue,M17,0
3384,17b594947544f8a3,towers,blue,M17,6
3385,17b594947544f8a3,barons,red,FW,2
3386,17b594947544f8a3,dragons,red,FW,5
3387,17b594947544f8a3,heralds,red,FW,0
3388,17b594947544f8a3,inhibs,red,FW,2
3389,17b594947544f8a3,towers,red,FW,11
3390,17b9d4140efa2cd7,barons,blue,KST,2
3391,17b9d4140efa2cd7,dragons,blue,KST,3
3392,17b9d4140efa2cd7,heralds,blue,KST,0
3393,17b9d4140efa2cd7,inhibs,blue,KST,3
3394,17b9d4140efa2cd7,towers,blue,KST,11
3395,17b9d4140efa2cd7,barons,red,RED,0
3396,17b9d4140efa2cd7,dragons,red,RED,1
3397,17b9d4140efa2cd7,heralds,red,RED,0
3398,17b9d4140efa2cd7,inhibs,red,RED,0
3399,17b9d4140efa2cd7,towers,red,RED,4
3400,17c40c7fba00bca6,barons,blue,FW,1
3401,17c40c7fba00bca6,dragons,blue,FW,2
3402,17c40c7fba00bca6,heralds,blue,FW,0
3403,17c40c7fba00bca6,inhibs,blue,FW,0
3404,17c40c7fba00bca6,towers,blue,FW,4
3405,17c40c7fba00bca6,barons,red,MSE,1
3406,17c40c7fba00bca6,dragons,red,MSE,4
3407,17c40c7fba00bca6,heralds,red,MSE,0
3408,17c40c7fba00bca6,inhibs,red,MSE,1
3409,17c40c7fba00bca6,towers,red,MSE,9
3410,17cfa791c3a95b72,barons,blue,G2,1
3411,17cfa791c3a95b72,dragons,blue,G2,2
3412,17cfa791c3a95b72,heralds,blue,G2,1
3413,17cfa791c3a95b72,inhibs,blue,G2,3
3414,17cfa791c3a95b72,towers,blue,G2,11
3415,17cfa791c3a95b72,barons,red,SUP,0
3416,17cfa791c3a95b72,dragons,red,SUP,0
3417,17cfa791c3a95b72,heralds,red,SUP,0
3418,17cfa791c3a95b72,inhibs,red,SUP,0
3419,17cfa791c3a95b72,towers,red,SUP,3
3420,17d9d07b73177aab,barons,blue,H2K,0
3421,17d9d07b73177aab,dragons,blue,H2K,3
3422,17d9d07b73177aab,heralds,blue,H2K,0
3423,17d9d07b73177aab,inhibs,blue,H2K,1
3424,17d9d07b73177aab,towers,blue,H2K,8
3425,17d9d07b73177aab,barons,red,UOL,0
3426,17d9d07b73177aab,dragons,red,UOL,1
3427,17d9d07b73177aab,heralds,red,UOL,0
3428,17d9d07b73177aab,inhibs,red,UOL,0
3429,17d9d07b73177aab,towers,red,UOL,1
3430,17fd9c177050cf02,barons,blue,REN,0
3431,17fd9c177050cf02,dragons,blue,REN,0
3432,17fd9c177050cf02,heralds,blue,REN,1
3433,17fd9c177050cf02,inhibs,blue,REN,0
3434,17fd9c177050cf02,towers,blue,REN,5
3435,17fd9c177050cf02,barons,red,IMT,1
3436,17fd9c177050cf02,dragons,red,IMT,2
3437,17fd9c177050cf02,heralds,red,IMT,0
3438,17fd9c177050cf02,inhibs,red,IMT,2
3439,17fd9c177050cf02,towers,red,IMT,10
3440,18032d4b9f48ba7d,barons,blue,TL,0
3441,18032d4b9f48ba7d,dragons,blue,TL,2
3442,18032d4b9f48ba7d,heralds,blue,TL,0
3443,18032d4b9f48ba7d,inhibs,blue,TL,0
3444,18032d4b9f48ba7d,towers,blue,TL,0
3445,18032d4b9f48ba7d,barons,red,IMT,1
3446,18032d4b9f48ba7d,dragons,red,IMT,1
3447,18032d4b9f48ba7d,heralds,red,IMT,1
3448,18032d4b9f48ba7d,inhibs,red,IMT,1
3449,18032d4b9f48ba7d,towers,red,IMT,10
3450,1814e91748425c3a,barons,blue,FOX,1
3451,1814e91748425c3a,dragons,blue,FOX,1
3452,1814e91748425c3a,heralds,blue,FOX,1
3453,1814e91748425c3a,inhibs,blue,FOX,0
3454,1814e91748425c3a,towers,blue,FOX,4
3455,1814e91748425c3a,barons,red,CLG,0
3456,1814e91748425c3a,dragons,red,CLG,5
3457,1814e91748425c3a,heralds,red,CLG,0
3458,1814e91748425c3a,inhibs,red,CLG,1
3459,1814e91748425c3a,towers,red,CLG,9
3460,1835a93048ed0854,barons,blue,ROC,1
3461,1835a93048ed0854,dragons,blue,ROC,2
3462,1835a93048ed0854,heralds,blue,ROC,1
3463,1835a93048ed0854,inhibs,blue,ROC,1
3464,1835a93048ed0854,towers,blue,ROC,9
3465,1835a93048ed0854,barons,red,SPY,0
3466,1835a93048ed0854,dragons,red,SPY,1
3467,1835a93048ed0854,heralds,red,SPY,1
3468,1835a93048ed0854,inhibs,red,SPY,0
3469,1835a93048ed0854,towers,red,SPY,6
3470,186a12c6844df331,barons,blue,ahq,0
3471,186a12c6844df331,dragons,blue,ahq,1
3472,186a12c6844df331,heralds,blue,ahq,0
3473,186a12c6844df331,inhibs,blue,ahq,0
3474,186a12c6844df331,towers,blue,ahq,2
3475,186a12c6844df331,barons,red,FW,1
3476,186a12c6844df331,dragons,red,FW,3
3477,186a12c6844df331,heralds,red,FW,0
3478,186a12c6844df331,inhibs,red,FW,1
3479,186a12c6844df331,towers,red,FW,8
3480,186c18ebbd6593b8,barons,blue,M17,1
3481,186c18ebbd6593b8,dragons,blue,M17,4
3482,186c18ebbd6593b8,heralds,blue,M17,0
3483,186c18ebbd6593b8,inhibs,blue,M17,1
3484,186c18ebbd6593b8,towers,blue,M17,9
3485,186c18ebbd6593b8,barons,red,CGE,0
3486,186c18ebbd6593b8,dragons,red,CGE,0
3487,186c18ebbd6593b8,heralds,red,CGE,1
3488,186c18ebbd6593b8,inhibs,red,CGE,0
3489,186c18ebbd6593b8,towers,red,CGE,3
3490,18717893b9762729,barons,blue,TL,1
3491,18717893b9762729,dragons,blue,TL,1
3492,18717893b9762729,heralds,blue,TL,0
3493,18717893b9762729,inhibs,blue,TL,2
3494,18717893b9762729,towers,blue,TL,10
3495,18717893b9762729,barons,red,CLG,0
3496,18717893b9762729,dragons,red,CLG,3
3497,18717893b9762729,heralds,red,CLG,0
3498,18717893b9762729,inhibs,red,CLG,0
3499,18717893b9762729,towers,red,CLG,4
3500,1875254c1d479c5d,barons,blue,SKT,0
3501,1875254c1d479c5d,dragons,blue,SKT,3
3502,1875254c1d479c5d,heralds,blue,SKT,0
3503,1875254c1d479c5d,inhibs,blue,SKT,2
3504,1875254c1d479c5d,towers,blue,SKT,7
3505,1875254c1d479c5d,barons,red,SSG,1
3506,1875254c1d479c5d,dragons,red,SSG,2
3507,1875254c1d479c5d,heralds,red,SSG,0
3508,1875254c1d479c5d,inhibs,red,SSG,1
3509,1875254c1d479c5d,towers,red,SSG,5
3510,1886fc9a9bff954d,barons,blue,G2,2
3511,1886fc9a9bff954d,dragons,blue,G2,1
3512,1886fc9a9bff954d,heralds,blue,G2,0
3513,1886fc9a9bff954d,inhibs,blue,G2,0
3514,1886fc9a9bff954d,towers,blue,G2,3
3515,1886fc9a9bff954d,barons,red,OG,4
3516,1886fc9a9bff954d,dragons,red,OG,6
3517,1886fc9a9bff954d,heralds,red,OG,1
3518,1886fc9a9bff954d,inhibs,red,OG,3
3519,1886fc9a9bff954d,towers,red,OG,11
3520,1888f9356acf6662,barons,blue,SSB,2
3521,1888f9356acf6662,dragons,blue,SSB,3
3522,1888f9356acf6662,heralds,blue,SSB,1
3523,1888f9356acf6662,inhibs,blue,SSB,2
3524,1888f9356acf6662,towers,blue,SSB,9
3525,1888f9356acf6662,barons,red,KDM,0
3526,1888f9356acf6662,dragons,red,KDM,4
3527,1888f9356acf6662,heralds,red,KDM,0
3528,1888f9356acf6662,inhibs,red,KDM,1
3529,1888f9356acf6662,towers,red,KDM,5
3530,18ac9b3fa1de21ac,barons,blue,MSE,0
3531,18ac9b3fa1de21ac,dragons,blue,MSE,0
3532,18ac9b3fa1de21ac,heralds,blue,MSE,0
3533,18ac9b3fa1de21ac,inhibs,blue,MSE,0
3534,18ac9b3fa1de21ac,towers,blue,MSE,1
3535,18ac9b3fa1de21ac,barons,red,FW,2
