,Match_ID,TeamColor,killing_team,kills_sum,assist_sum
4207,902a76a8c5e1471d,Blue,H2K,16,64
4208,902a76a8c5e1471d,Red,GIA,12,46
4209,9038849da5407a84,Blue,SKT,15,42
4210,9038849da5407a84,Red,NJF,12,20
4211,9056683e5b4cc373,Blue,SUP,3,12
4212,9056683e5b4cc373,Red,FW,10,26
4213,9079e144c4433c59,Blue,LGS,6,18
4214,9079e144c4433c59,Red,HKE,20,60
4215,9096bf7272c71105,Blue,ROC,4,8
4216,9096bf7272c71105,Red,OG,15,24
4217,90ab8be1855a40a5,Blue,AHQ,14,36
4218,90ab8be1855a40a5,Red,IG,6,22
4219,90ae08ab6c63aca9,Blue,JAG,18,72
4220,90ae08ab6c63aca9,Red,SSG,28,78
4221,90beb3ae4ad471be,Blue,FNC,16,64
4222,90beb3ae4ad471be,Red,MSF,5,20
4223,90c469846b095f78,Blue,ahq,20,44
4224,90c469846b095f78,Red,FB,2,4
4225,90ce14c0e049c6fa,Blue,ahq,17,36
4226,90ce14c0e049c6fa,Red,WS,18,42
4227,90ded6046bc5ae79,Blue,GIA,5,6
4228,90ded6046bc5ae79,Red,UOL,18,18
4229,90f3d39ca6869bad,Blue,CLG,20,48
4230,90f3d39ca6869bad,Red,NV,30,100
4231,910d1678643730c4,Blue,CLG,16,58
4232,910d1678643730c4,Red,DIG,3,10
4233,911bc89a7e365614,Blue,GMB,33,114
4234,911bc89a7e365614,Red,H2K,15,32
4235,911f884c9dadd055,Blue,NRG,6,10
4236,911f884c9dadd055,Red,TL,6,18
4237,912695bf4710aad9,Blue,BGG,18,60
4238,912695bf4710aad9,Red,KBM,14,54
4239,912b67ffce4af7ec,Blue,FNC,11,32
4240,912b67ffce4af7ec,Red,S04,6,14
4241,912cf1dff32dbc5e,Blue,KST,4,10
4242,912cf1dff32dbc5e,Red,PNG,4,6
4243,9145150bfea8de4b,Blue,SSB,4,16
4244,9145150bfea8de4b,Red,ROX,20,56
4245,91534ecdd535635a,Blue,AFs,5,8
4246,91534ecdd535635a,Red,SKT,22,54
4247,91559a934524e702,Blue,JT,29,60
4248,91559a934524e702,Red,ahq,26,62
4249,915c482f5e48f393,Blue,RED,15,44
4250,915c482f5e48f393,Red,KBM,14,42
4251,91731e26420e7670,Blue,LOG,16,42
4252,91731e26420e7670,Red,DLY,17,44
4253,917adeae4ac3efa7,Blue,TL,13,26
4254,917adeae4ac3efa7,Red,FOX,13,18
4255,919f55bf4172fcac,Blue,IMT,18,50
4256,919f55bf4172fcac,Red,TL,12,36
4257,91a0a2d462dc0d41,Blue,IMT,16,60
4258,91a0a2d462dc0d41,Red,P1,9,20
4259,91ad5b326a3561b9,Blue,FNC,25,86
4260,91ad5b326a3561b9,Red,GIA,9,20
4261,91b5a0dc403c1721,Blue,ROC,7,18
4262,91b5a0dc403c1721,Red,CW,17,54
4263,91b799b148c68a8a,Blue,ROX,14,40
4264,91b799b148c68a8a,Red,SKT,1,0
4265,91c2677458bdfce2,Blue,RED,6,26
4266,91c2677458bdfce2,Red,PNG,15,56
4267,91dd1338a5f385dd,Blue,LGD,29,64
4268,91dd1338a5f385dd,Red,TSM,13,48
4269,91e6d95016ce0567,Blue,LZ,7,16
4270,91e6d95016ce0567,Red,SSB,11,38
4271,91f1c9b2d86f23bd,Blue,M17,7,6
4272,91f1c9b2d86f23bd,Red,JT,19,66
4273,9212c67bc0e59f63,Blue,kt,25,62
4274,9212c67bc0e59f63,Red,MVP,12,42
4275,92271b4382f16aaa,Blue,JAG,11,30
4276,92271b4382f16aaa,Red,bbq,4,8
4277,925dd8a52e4e07f6,Blue,AFs,18,60
4278,925dd8a52e4e07f6,Red,kt,6,6
4279,9272190b156f9bfc,Blue,TIP,21,88
4280,9272190b156f9bfc,Red,TSM,11,30
4281,9283ea288d3f2832,Blue,M17,11,34
4282,9283ea288d3f2832,Red,FW,20,66
4283,9284a7d3195c199b,Blue,ROX,21,24
4284,9284a7d3195c199b,Red,bbq,3,2
4285,928577191b4cdeb3,Red,IM,15,64
4286,929882b869a7949c,Blue,JT,15,56
4287,929882b869a7949c,Red,TM,6,10
4288,92f29cc2fb2b8f3a,Blue,kt,5,16
4289,92f29cc2fb2b8f3a,Red,KDM,13,44
4290,92f3445a57dca6c5,Blue,G2,11,34
4291,92f3445a57dca6c5,Red,GIA,1,6
4292,92f4bf24e0a8cb58,Blue,SKT,15,42
4293,92f4bf24e0a8cb58,Red,NJE,1,0
4294,930b71a0b0621ef6,Blue,IM,21,62
4295,930b71a0b0621ef6,Red,CJE,5,10
4296,9318948ba65de769,Blue,TSM,17,54
4297,9318948ba65de769,Red,NRG,17,76
4298,9322e00ff42f2182,Blue,H2K,9,24
4299,9322e00ff42f2182,Red,MSF,4,14
4300,93253c20a5175643,Blue,FW,15,64
4301,93253c20a5175643,Red,TPA,3,6
4302,932ac227b8ab560e,Blue,G2,18,46
4303,932ac227b8ab560e,Red,GAM,19,40
4304,9332f0b03bba2f3e,Blue,GV,19,64
4305,9332f0b03bba2f3e,Red,C9,11,32
4306,935b267f84bbdfff,Blue,PNG,21,64
4307,935b267f84bbdfff,Red,CLG,12,26
4308,937453558016fcce,Blue,JAG,16,42
4309,937453558016fcce,Red,ROX,8,22
4310,9383a0df787f0a3c,Blue,ESC,9,26
4311,9383a0df787f0a3c,Red,kt,19,42
4312,939012b81c8c5a02,Blue,GIA,7,16
4313,939012b81c8c5a02,Red,ROC,21,52
4314,939c160aa9d5fefd,Blue,FW,7,12
4315,939c160aa9d5fefd,Red,SKT,20,78
4316,93aa539a57bd9410,Blue,CST,8,20
4317,93aa539a57bd9410,Red,CLG,16,48
4318,93b1be18fdf06d55,Blue,Longzhu,12,36
4319,93b1be18fdf06d55,Red,JAG,16,68
4320,93dd9b014d5518eb,Blue,CJE,12,28
4321,93dd9b014d5518eb,Red,NJE,4,8
4322,93f27152ec8c9591,Blue,SKT,21,92
4323,93f27152ec8c9591,Red,EMF,12,36
4324,93f67d551796b1fc,Blue,VIT,16,72
4325,93f67d551796b1fc,Red,UOL,6,12
4326,9408463345849bff,Blue,OG,2,4
4327,9408463345849bff,Red,G2,9,26
4328,941fa8e46e4cc718,Blue,ESC,6,22
4329,941fa8e46e4cc718,Red,ROX,16,50
4330,943b858887f86a50,Blue,NJE,20,68
4331,943b858887f86a50,Red,IM,2,8
4332,943c8315026c3ac6,Blue,FNC,24,62
4333,943c8315026c3ac6,Red,SK,14,50
4334,944195defab8e708,Blue,KT,12,24
4335,944195defab8e708,Red,OG,11,30
4336,944a5e4c99aa7701,Blue,bbq,6,4
4337,944a5e4c99aa7701,Red,MVP,12,12
4338,94590941ff7bf799,Blue,H2K,8,30
4339,94590941ff7bf799,Red,VIT,2,0
4340,94710a6701bce17e,Blue,LZ,16,42
4341,9476fd4c975a673c,Blue,LZ,1,2
4342,9476fd4c975a673c,Red,ROX,12,32
4343,947be2c3d14647e4,Blue,TPA,12,28
4344,947be2c3d14647e4,Red,CGE,1,2
4345,949fd30c4ad5d712,Blue,OG,12,32
4346,949fd30c4ad5d712,Red,TSM,3,10
4347,94a059cb2b6eb0f5,Blue,GET,6,22
4348,94a059cb2b6eb0f5,Red,kt,21,80
4349,94a083a88bff5f1c,Blue,SKT,9,26
4350,94a083a88bff5f1c,Red,EDG,25,118
4351,94ba8742d03eda62,Blue,FNC,8,28
4352,94ba8742d03eda62,Red,G2,17,50
4353,94bab40a191def20,Blue,C9,1,0
4354,94bab40a191def20,Red,CLG,11,22
4355,94bab40a191def20,Red,TooEarly,0,0
4356,94c6adc462342b80,Blue,UOL,30,62
4357,94c6adc462342b80,Red,FNC,34,100
4358,94d8eb06d904ec29,Blue,LZ,3,6
4359,94d8eb06d904ec29,Red,ROX,18,62
4360,94dce9449ec4c09b,Blue,UOL,17,18
4361,94dce9449ec4c09b,Red,ROC,4,6
4362,94de5bd76df74d42,Blue,TL,2,2
4363,94de5bd76df74d42,Red,C9,12,58
4364,94f4e7ae4539dfea,Blue,DIG,21,54
4365,94f4e7ae4539dfea,Red,CLG,6,10
4366,950a1ef47ff1f092,Blue,SSG,5,16
4367,950a1ef47ff1f092,Red,SKT,12,20
4368,951b6a1c93469788,Blue,ITZ,1,4
4369,951b6a1c93469788,Red,CNB,13,48
4370,9526651754957b4a,Blue,GIA,16,46
4371,9526651754957b4a,Red,OG,5,18
4372,9531baa863e32a49,Blue,UOL,14,68
4373,9531baa863e32a49,Red,ROC,14,42
4374,954b61df4e545234,Blue,AFs,16,52
4375,954b61df4e545234,Red,KDM,6,16
4376,955ff1db139c8d07,Blue,UOL,7,4
4377,955ff1db139c8d07,Red,SPY,25,78
4378,956b78908ef5a74d,Blue,MVP,4,6
4379,956b78908ef5a74d,Red,ESC,18,64
4380,957be84a06ed05bd,Blue,H2K,3,8
4381,957be84a06ed05bd,Red,FNC,20,44
4382,95a6abd14c304678,Blue,CJE,11,48
4383,95a6abd14c304678,Red,ESC,17,60
4384,95c0b0330487f2ca,Blue,CLG,6,20
4385,95c0b0330487f2ca,Red,C9,15,34
4386,95e3b907b0c652f7,Blue,GIA,3,10
4387,95e3b907b0c652f7,Red,FNC,25,90
4388,95f6d033723e650a,Blue,C9,19,40
4389,95f6d033723e650a,Red,TL,13,16
4390,95faa9f6c39c8ec8,Blue,CNB,13,64
4391,95faa9f6c39c8ec8,Red,BGG,4,16
4392,95fee78c4c6d9632,Blue,NV,11,24
4393,95fee78c4c6d9632,Red,C9,24,74
4394,960157e1cc1b207e,Blue,IMT,11,40
4395,960157e1cc1b207e,Red,TSM,21,98
4396,96180cadbba3065d,Blue,GV,8,22
4397,96180cadbba3065d,Red,TIP,28,56
4398,96180cadbba3065d,Red,TooEarly,0,0
4399,966761ce543ea7f1,Blue,RED,7,22
4400,966761ce543ea7f1,Red,KBM,18,50
4401,9681b0cadb6c37ef,Blue,H2K,22,72
4402,9681b0cadb6c37ef,Red,CW,9,16
4403,9689a7f7695f31ca,Blue,JAG,16,66
4404,9689a7f7695f31ca,Red,ANC,2,0
4405,96d4cf113afcd471,Blue,FNC,7,22
4406,96d4cf113afcd471,Red,UOL,14,54
4407,96d55366453fd56b,Blue,FW,18,56
4408,96d55366453fd56b,Red,MSE,2,6
4409,96e9c4890961d992,Blue,GET,18,42
4410,96e9c4890961d992,Red,CJE,5,16
4411,970d17934a27fde4,Blue,GV,23,54
4412,970d17934a27fde4,Red,T8,7,18
4413,97317ad7545b68a2,Blue,OG,17,44
4414,97317ad7545b68a2,Red,UOL,3,0
4415,9742ac23f04b5fe6,Blue,KST,12,38
4416,9742ac23f04b5fe6,Red,ITZ,6,12
4417,974fdba511a58088,Blue,FOX,6,12
4418,974fdba511a58088,Red,NRG,14,48
4419,97582812c668144d,Blue,TL,14,64
4420,97582812c668144d,Red,DIG,20,74
4421,9776b0cec981ea9a,Blue,GIA,17,38
4422,9776b0cec981ea9a,Red,SK,8,22
4423,97943c1bf70d2419,Blue,ITZ,10,30
4424,97943c1bf70d2419,Red,RED,2,8
4425,9795a66e7d387ac2,Blue,TPA,23,68
4426,9795a66e7d387ac2,Red,NGU,3,4
4427,97a65df62d6c7fda,Blue,LZ,7,24
4428,97a65df62d6c7fda,Red,bbq,6,4
4429,97aaa09f204e1b42,Blue,ROC,34,112
4430,97aaa09f204e1b42,Red,OG,20,44
4431,97c38b238c6a6c77,Blue,NV,7,18
4432,97c38b238c6a6c77,Red,C9,15,64
4433,97e6aee9cbd0d945,Blue,MVP,6,14
4434,97e6aee9cbd0d945,Red,SSG,18,58
4435,97f0072a304bf799,Blue,ROX,13,56
4436,97f0072a304bf799,Red,JAG,2,4
4437,97f24b2b42927a00,Blue,WS,5,20
4438,97f24b2b42927a00,Red,JT,11,44
4439,97fcbbf11e0f4627,Blue,TSM,13,30
4440,97fcbbf11e0f4627,Red,IMT,18,62
4441,980f4fee9c6620dc,Blue,HKE,9,26
4442,980f4fee9c6620dc,Red,TPA,23,84
4443,980fe4b932ca50f1,Blue,FNC,15,30
4444,980fe4b932ca50f1,Red,VIT,7,12
4445,982e07ef018b8bdd,Blue,MSE,1,6
4446,982e07ef018b8bdd,Red,FW,15,60
4447,98324bcb32096a83,Blue,HKE,25,58
4448,98324bcb32096a83,Red,LGS,10,22
4449,9839099adabfbce6,Blue,SKT,9,36
4450,9839099adabfbce6,Red,kt,3,6
4451,9863f5080b322f8a,Blue,NGU,23,80
4452,9863f5080b322f8a,Blue,TooEarly,0,0
4453,9863f5080b322f8a,Red,DoR,17,38
4454,986f74e88280d41e,Blue,KDM,10,30
4455,986f74e88280d41e,Red,bbq,8,32
4456,987694285aaf533a,Blue,UOL,19,82
4457,987694285aaf533a,Red,SPY,6,18
4458,988fa4da1794825d,Blue,ANC,18,48
4459,988fa4da1794825d,Red,SSG,9,24
4460,98980963cf9c4729,Blue,ROX,20,48
4461,98980963cf9c4729,Red,ANX,5,6
4462,98a968823226da0e,Blue,T8,22,78
4463,98a968823226da0e,Red,C9,18,78
4464,98ae0eabb779c666,Blue,CJE,3,14
4465,98ae0eabb779c666,Red,SSB,15,48
4466,98bffa495cec23fd,Blue,TSM,19,78
4467,98bffa495cec23fd,Red,DIG,14,26
4468,98d933e1fcf3c5f1,Blue,ROX,13,38
4469,98d933e1fcf3c5f1,Red,kt,11,36
4470,98eab43c6d83fa43,Blue,FOX,7,14
4471,98eab43c6d83fa43,Red,P1,17,52
4472,99160efe74959812,Blue,ahq,10,26
4473,99160efe74959812,Red,XG,5,8
4474,991e4f31f71ef318,Blue,OMG,14,26
4475,991e4f31f71ef318,Red,FNC,2,0
4476,9953118711fac6f8,Blue,TSM,16,60
4477,9953118711fac6f8,Red,CLG,6,14
4478,996e843d01cae5e6,Blue,NV,6,20
4479,996e843d01cae5e6,Red,APX,20,48
4480,9972a4775464d66b,Blue,TL,19,76
4481,9972a4775464d66b,Red,P1,12,50
4482,997d463b621915b5,Blue,ahq,24,110
4483,997d463b621915b5,Red,Mac,12,22
4484,9982d6f40748f7d8,Blue,XG,16,48
4485,9982d6f40748f7d8,Red,ahq,15,58
4486,9989827a9e759209,Blue,CGE,6,10
4487,9989827a9e759209,Red,M17,7,10
4488,999410f009134eab,Blue,ROX,15,38
4489,999410f009134eab,Red,CJ,2,8
4490,99994328a44c9025,Blue,LZ,8,38
4491,99994328a44c9025,Red,JAG,4,8
4492,999b1a60dc3b785b,Blue,KT,16,76
4493,999b1a60dc3b785b,Red,TSM,3,12
4494,99c3ef0043f3fb35,Blue,OMG,15,44
4495,99c3ef0043f3fb35,Red,SHR,20,70
4496,99c7d3ba3f94ecfb,Blue,FNC,3,10
4497,99c7d3ba3f94ecfb,Red,UOL,17,24
4498,99cdc0331dbaba0e,Blue,UOL,15,36
4499,99cdc0331dbaba0e,Red,GIA,3,6
4500,99ea2dc7c2318483,Blue,SSG,26,80
4501,99ea2dc7c2318483,Red,AFs,12,28
4502,9a0941c946bbe2df,Blue,bbq,2,10
4503,9a0941c946bbe2df,Red,ROX,13,28
4504,9a12498cc97c29b8,Blue,IMT,14,30
4505,9a12498cc97c29b8,Red,CLG,32,110
4506,9a1892752bf14c80,Blue,MSF,26,44
4507,9a1892752bf14c80,Red,UOL,7,22
4508,9a1f0366cd896b87,Blue,H2K,15,34
4509,9a1f0366cd896b87,Red,VIT,6,16
4510,9a2842a1c76915da,Blue,UOL,8,16
4511,9a2842a1c76915da,Red,H2K,22,78
4512,9a56680e646035fd,Blue,ahq,27,74
4513,9a56680e646035fd,Red,XG,16,30
4514,9a56ff6ddbe22af3,Blue,AFs,16,40
4515,9a56ff6ddbe22af3,Red,MVP,5,6
4516,9a64672c2a70fdc7,Blue,APX,8,18
4517,9a64672c2a70fdc7,Red,P1,17,38
4518,9a8f06ea1a603daa,Blue,CLG,25,56
4519,9a8f06ea1a603daa,Red,DIG,7,14
4520,9a92d37d14359da5,Blue,ESC,6,10
4521,9a92d37d14359da5,Red,CJE,14,62
4522,9a9c9f3e1dcacbce,Blue,LZ,11,36
4523,9a9c9f3e1dcacbce,Red,AFs,19,70
4524,9a9ead0db22562d6,Blue,EDG,5,10
4525,9a9ead0db22562d6,Red,ROX,18,52
4526,9aaefde3fdaf2f2c,Blue,WFX,13,42
4527,9aaefde3fdaf2f2c,Red,T8,20,38
4528,9ac204a7715625ed,Blue,TIP,3,10
4529,9ac204a7715625ed,Red,FOX,12,58
4530,9acb6da45101d180,Blue,FNC,13,44
4531,9acb6da45101d180,Red,VIT,16,86
4532,9ae6c81a3b07d6c0,Blue,CJE,8,28
4533,9ae6c81a3b07d6c0,Red,AFs,18,78
4534,9b0c6cc7e6395a48,Blue,FNC,13,60
4535,9b0c6cc7e6395a48,Red,ROC,9,22
4536,9b3d29550b5ae5ea,Blue,Kt,1,6
4537,9b3d29550b5ae5ea,Blue,kt,10,24
4538,9b3d29550b5ae5ea,Red,MVP,11,22
4539,9b454e70377ee8f4,Blue,NRG,8,12
4540,9b454e70377ee8f4,Red,CLG,12,18
4541,9b465be1382c6d42,Blue,LZ,16,48
4542,9b465be1382c6d42,Red,AFs,7,14
4543,9b46ef0015471991,Blue,KDM,8,22
4544,9b46ef0015471991,Red,SKT,20,42
4545,9b718807eacaab99,Blue,AFs,5,14
4546,9b718807eacaab99,Red,kt,16,44
4547,9b90fa8ccb5a43db,Blue,CJE,7,22
4548,9b90fa8ccb5a43db,Red,ANC,16,66
4549,9baab90d7dfc64e2,Blue,ahq,10,40
4550,9baab90d7dfc64e2,Red,MSE,6,6
4551,9bb1ef5de19bfe4d,Blue,FOX,16,38
4552,9bb1ef5de19bfe4d,Red,P1,22,74
4553,9bb9caf3b810a511,Blue,GIA,11,28
4554,9bb9caf3b810a511,Red,UOL,19,38
4555,9bb9cecd37a618db,Blue,Mac,15,48
4556,9bb9cecd37a618db,Red,TPA,2,6
4557,9bbf0249596b130e,Blue,C9,4,14
4558,9bbf0249596b130e,Red,SSG,11,44
4559,9bc078b238629d04,Blue,LZ,7,30
4560,9bc078b238629d04,Red,CJE,29,124
4561,9bc1093fd93954cc,Blue,JAG,10,42
4562,9bc1093fd93954cc,Red,kt,13,26
4563,9bc54cef56a1ddd3,Blue,H2K,23,70
4564,9bc54cef56a1ddd3,Red,SK,7,4
4565,9bd99d085ded4175,Blue,ahq,26,68
4566,9bd99d085ded4175,Red,Crew,7,6
4567,9bf1b56e827487f6,Blue,APX,14,46
4568,9bf1b56e827487f6,Red,NRG,7,12
4569,9c00b2ea31e68bf2,Blue,OG,10,24
4570,9c00b2ea31e68bf2,Red,UOL,19,40
4571,9c00db0fa33f787b,Blue,C9,18,68
4572,9c00db0fa33f787b,Red,TL,7,26
4573,9c0fc4f517c42ffa,Blue,HKE,16,54
4574,9c0fc4f517c42ffa,Red,M17,11,18
4575,9c10261f11a9c69f,Blue,H2K,5,10
4576,9c10261f11a9c69f,Red,UOL,10,18
4577,9c14461b4b2137c1,Blue,ESC,7,28
4578,9c14461b4b2137c1,Red,SKT,20,64
4579,9c44f9b3d85ffc61,Blue,TL,1,4
4580,9c44f9b3d85ffc61,Red,C9,18,64
4581,9c4ef3b2814d8592,Blue,KBM,7,24
4582,9c4ef3b2814d8592,Red,RED,17,50
4583,9c6cb7315692d5e6,Blue,SKT,16,72
4584,9c6cb7315692d5e6,Red,FNC,26,80
4585,9c7f1701550de2ad,Blue,JAG,21,72
4586,9c7f1701550de2ad,Red,SSG,12,40
4587,9c827bc6768fa93d,Blue,SKT,24,52
4588,9c827bc6768fa93d,Red,AFs,4,12
4589,9c8de02fec206831,Blue,AHQ,27,42
4590,9c8de02fec206831,Red,DP,2,8
4591,9ca3aab7069c04a6,Blue,CJE,6,14
4592,9ca3aab7069c04a6,Red,SSG,16,68
4593,9cce6b80f26dd583,Blue,AFs,11,22
4594,9cce6b80f26dd583,Red,SSG,23,58
4595,9cd098a99dbbff61,Blue,FLY,10,30
4596,9cd098a99dbbff61,Red,P1,5,12
4597,9cd174545deb61c5,Blue,FW,14,24
4598,9cd174545deb61c5,Red,WS,12,22
4599,9cd972caedb6443f,Blue,GAM,19,62
4600,9cd972caedb6443f,Red,G2,21,46
4601,9cdc7bcc37934449,Blue,FOX,2,10
4602,9cdc7bcc37934449,Red,TSM,11,58
4603,9ce2ef583bed4c33,Blue,LZ,17,64
4604,9ce2ef583bed4c33,Red,CJE,17,74
4605,9ce6893e6ca1a7c8,Blue,ROC,15,42
4606,9ce6893e6ca1a7c8,Red,GIA,17,68
4607,9ce6d1ca1a949fb0,Blue,EL,15,38
4608,9ce6d1ca1a949fb0,Red,UOL,9,38
4609,9ceab02fbeba5587,Blue,MSE,11,48
4610,9ceab02fbeba5587,Red,CGE,1,2
4611,9ced30be404b8989,Blue,C9,23,36
4612,9ced30be404b8989,Red,CLG,22,76
4613,9cf81aaf369f54f6,Blue,TSM,19,66
4614,9cf81aaf369f54f6,Red,FOX,4,6
4615,9d0ec25ce822c17a,Blue,AS,13,42
4616,9d0ec25ce822c17a,Red,ahq,25,46
4617,9d168e6974f51db5,Blue,ROX,14,52
4618,9d168e6974f51db5,Red,ESC,5,20
4619,9d34897eee0b14c7,Blue,JT,7,26
4620,9d34897eee0b14c7,Red,M17,10,46
4621,9d4bf9464028f07b,Blue,LZ,11,48
4622,9d4bf9464028f07b,Blue,TooEarly,0,0
4623,9d4bf9464028f07b,Red,MVP,19,60
4624,9d5b7d1c383c7221,Blue,AS,18,66
4625,9d5b7d1c383c7221,Red,MSE,7,18
4626,9d5e1d3b4d30f883,Blue,H2K,11,16
4627,9d5e1d3b4d30f883,Red,UOL,18,58
4628,9d5f36a09aad9177,Blue,SKT,7,30
4629,9d5f36a09aad9177,Red,SSG,11,38
4630,9d7c6584d15a27c2,Blue,NJF,14,26
4631,9d7c6584d15a27c2,Red,SSB,6,18
4632,9da12bca41666abe,Blue,P1,13,20
4633,9da12bca41666abe,Red,FOX,23,50
4634,9daaf2697234efad,Blue,UOL,15,34
4635,9daaf2697234efad,Red,OG,12,30
4636,9daf2d594e5d747b,Blue,P1,18,88
4637,9daf2d594e5d747b,Red,NRG,17,56
4638,9dc634523e1b24dc,Blue,MVP,11,42
4639,9dc634523e1b24dc,Red,ESC,6,16
4640,9dcd8175989e4acd,Blue,TPA,20,48
4641,9dcd8175989e4acd,Red,MSE,3,12
4642,9dcfb37615a0371b,Blue,ROC,15,30
4643,9dcfb37615a0371b,Red,MYM,8,22
4644,9dd207ff3ebfd598,Blue,CLG,8,26
4645,9dd207ff3ebfd598,Red,KOO,27,68
4646,9dd7415881dede01,Blue,MSE,13,44
4647,9dd7415881dede01,Red,HKES,29,78
4648,9de0b9ba79e70fae,Blue,FNC,15,50
4649,9de0b9ba79e70fae,Red,VIT,9,42
4650,9de44619f393863e,Blue,GIA,7,18
4651,9de44619f393863e,Red,H2K,13,46
4652,9dec9bbf8d90f643,Blue,NRG,9,28
4653,9dec9bbf8d90f643,Red,TL,19,74
4654,9e00cb3a5440d707,Blue,KOO,8,26
4655,9e00cb3a5440d707,Red,kt,10,30
4656,9e2d2a388721da4e,Blue,MYM,17,56
4657,9e2d2a388721da4e,Red,CW,9,16
4658,9e3a93e956d7732b,Blue,TSM,13,58
4659,9e3a93e956d7732b,Red,TL,1,4
4660,9e56c6e11fd0dc69,Blue,MSF,13,30
4661,9e56c6e11fd0dc69,Red,UOL,20,48
4662,9e723d3361a600d4,Blue,LZ,4,10
4663,9e723d3361a600d4,Red,kt,13,54
4664,9e82175ddb64c85c,Blue,LGS,11,28
4665,9e82175ddb64c85c,Red,ahq,17,58
4666,9e93406f79a69713,Blue,SK,9,26
4667,9e93406f79a69713,Red,OG,37,138
4668,9ea7aa4ec4426e2d,Blue,SSG,8,14
4669,9ea7aa4ec4426e2d,Red,CJE,16,64
4670,9eb7561aa3b13f3a,Blue,ROX,6,4
4671,9eb7561aa3b13f3a,Red,SKT,21,52
4672,9ec17f736d93f10c,Blue,ahq,15,64
4673,9ec17f736d93f10c,Red,M17,1,4
4674,9ec983246fbbfe86,Blue,RNG,24,78
4675,9ec983246fbbfe86,Red,SKT,17,70
4676,9f018ac7eab10cbf,Blue,ANC,3,2
4677,9f018ac7eab10cbf,Red,SKT,22,52
4678,9f0487fac75c73b0,Blue,H2K,18,28
4679,9f0487fac75c73b0,Red,ANX,11,18
4680,9f39440a33d49a3a,Blue,SPY,12,28
4681,9f39440a33d49a3a,Red,VIT,11,32
4682,9f40c47f884cd1c9,Blue,JAG,15,52
4683,9f40c47f884cd1c9,Red,SSB,2,8
4684,9f42ac6dd0127edc,Blue,CLG,5,16
4685,9f42ac6dd0127edc,Red,TSM,21,32
4686,9f534fd8eceff80b,Blue,P1,4,10
4687,9f534fd8eceff80b,Red,IMT,10,26
4688,9f5d8dcceeab915d,Blue,MSE,24,96
4689,9f5d8dcceeab915d,Red,LGS,6,14
4690,9f63258311c7a681,Blue,C9,21,68
4691,9f63258311c7a681,Red,P1,6,10
4692,9f75e09209febaa5,Blue,S04,8,18
4693,9f75e09209febaa5,Red,SPY,20,56
4694,9fd806cd674d1989,Blue,FW,3,10
4695,9fd806cd674d1989,Red,ahq,14,46
4696,9fe3604c6eb8bfd2,Blue,NV,23,90
4697,9fe3604c6eb8bfd2,Red,IMT,22,70
4698,9fea62e4da8b7e70,Blue,GIA,18,48
4699,9fea62e4da8b7e70,Red,OG,5,12
4700,a00d4fda40dc613b,Red,JAG,10,36
4701,a02ff4b40290a621,Blue,FOX,10,40
4702,a02ff4b40290a621,Red,TSM,13,44
4703,a033059fdc97aa0f,Blue,FB,8,6
4704,a033059fdc97aa0f,Red,ahq,8,22
4705,a0453a42a62ea40e,Blue,ROX,5,6
4706,a0453a42a62ea40e,Red,SKT,19,62
4707,a04e23f525e06232,Blue,NJE,12,40
4708,a04e23f525e06232,Red,IM,7,20
4709,a05f4dc55e6094bf,Blue,SSG,11,14
4710,a05f4dc55e6094bf,Red,LZ,10,30
4711,a072f3f48ef0a754,Blue,NV,8,10
4712,a072f3f48ef0a754,Red,C9,21,60
4713,a0890eb247ff5c8e,Blue,kt,19,46
4714,a0890eb247ff5c8e,Red,SSG,6,20
4715,a0897e0665c287b6,Blue,ROX,17,72
4716,a0897e0665c287b6,Red,LZ,7,20
4717,a09645146263aabe,Blue,FW,15,54
4718,a09645146263aabe,Red,MSE,2,6
4719,a09827bcddbdda75,Blue,TSM,15,22
4720,a09827bcddbdda75,Red,GAM,7,22
4721,a09a1bcc888ff2f7,Blue,DIG,7,20
4722,a09a1bcc888ff2f7,Red,TIP,16,62
4723,a0ac872fb22b58e9,Blue,CJE,22,64
4724,a0ac872fb22b58e9,Red,JAG,16,32
4725,a0bed0cc30e201a3,Blue,Mac,13,42
4726,a0bed0cc30e201a3,Red,ahq,28,100
4727,a0cfb97c0dee47e9,Blue,P1,9,38
4728,a0cfb97c0dee47e9,Red,FOX,2,2
4729,a0d1241637641111,Blue,FNC,2,6
4730,a0d1241637641111,Red,H2K,18,76
4731,a0ef2274c968c358,Blue,G2,7,16
4732,a0ef2274c968c358,Red,OG,14,34
4733,a0ef4a588ee6fb59,Blue,IMT,11,44
4734,a0ef4a588ee6fb59,Red,FOX,10,38
4735,a10ab94c5dd5aa48,Blue,kt,24,64
4736,a10ab94c5dd5aa48,Red,SKT,41,142
4737,a10f2c61e4832ab3,Blue,ITZ,16,48
4738,a10f2c61e4832ab3,Red,PNG,7,24
4739,a127041d1851db79,Blue,UOL,18,62
4740,a127041d1851db79,Red,OG,9,16
4741,a12b54a736771b8c,Blue,AFs,6,14
4742,a12b54a736771b8c,Red,SSG,14,40
4743,a14990ba1e6d06ac,Blue,RED,16,58
4744,a14990ba1e6d06ac,Red,KST,24,68
4745,a16a1e94a03c0094,Blue,kt,23,56
4746,a16a1e94a03c0094,Red,SSG,9,6
