,match_id,red_or_blue_side,team_name,kills,deaths,assists,kda_ratio
3724,80d4e4c9797683d1,Blue,VFK,6.0,2.0,8.0,7.0
3725,80d4e4c9797683d1,Red,PNG,2.0,6.0,1.0,0.5
3726,80d74cc3683eba13,Blue,NRG,29.0,13.0,83.0,8.615384615384615
3727,80d74cc3683eba13,Red,IMT,13.0,29.0,28.0,1.4137931034482758
3728,80e7bfda914fd0c9,Blue,NME,11.0,14.0,33.0,3.142857142857143
3729,80e7bfda914fd0c9,Red,T8,14.0,11.0,44.0,5.2727272727272725
3730,80f713f5de185a22,Blue,NJE,29.0,15.0,78.0,7.133333333333334
3731,80f713f5de185a22,Red,SKT,15.0,29.0,31.0,1.5862068965517242
3732,80fdddeaa8260cbd,Blue,C9,7.0,14.0,19.0,1.8571428571428572
3733,80fdddeaa8260cbd,Red,TSM,14.0,7.0,32.0,6.571428571428571
3734,8108b2b008790546,Blue,TIP,22.0,4.0,54.0,19.0
3735,8108b2b008790546,Red,GV,4.0,22.0,10.0,0.6363636363636364
3736,8108b30126177b06,Blue,CLG,8.0,14.0,19.0,1.9285714285714286
3737,8108b30126177b06,Red,C9,14.0,8.0,23.0,4.625
3738,812308e55c9af233,Blue,UOL,17.0,21.0,33.0,2.380952380952381
3739,812308e55c9af233,Red,VIT,21.0,17.0,41.0,3.6470588235294117
3740,8132605205261b67,Blue,SSG,3.0,21.0,3.0,0.2857142857142857
3741,8132605205261b67,Red,SKT,21.0,3.0,56.0,25.666666666666668
3742,814965adabe8f34d,Blue,FOX,2.0,7.0,3.0,0.7142857142857143
3743,814965adabe8f34d,Red,NRG,7.0,2.0,22.0,14.5
3744,814b7b41f70c9bcb,Blue,EL,12.0,7.0,33.0,6.428571428571429
3745,814b7b41f70c9bcb,Red,GIA,7.0,12.0,22.0,2.4166666666666665
3746,815cee2a631b0a18,Blue,NV,11.0,11.0,25.0,3.272727272727273
3747,815cee2a631b0a18,Red,P1,11.0,11.0,17.0,2.5454545454545454
3748,81607d39cb296bc7,Blue,CLG,21.0,6.0,50.0,11.833333333333334
3749,81607d39cb296bc7,Red,T8,6.0,21.0,17.0,1.0952380952380953
3750,817c62353e9ee912,Blue,PNG,23.0,11.0,24.0,4.2727272727272725
3751,817c62353e9ee912,Red,OPK,11.0,23.0,17.0,1.2173913043478262
3752,817c91d98b4d79fc,Blue,MVP,10.0,23.0,30.0,1.7391304347826086
3753,817c91d98b4d79fc,Red,bbq,23.0,10.0,67.0,9.0
3754,818de7c72d37e0b4,Blue,FNC,11.0,17.0,26.0,2.176470588235294
3755,818de7c72d37e0b4,Red,UOL,17.0,11.0,50.0,6.090909090909091
3756,81903db00dad8001,Blue,SHR,18.0,19.0,49.0,3.526315789473684
3757,81903db00dad8001,Red,OMG,19.0,18.0,29.0,2.6666666666666665
3758,81cb571e1e2a5907,Blue,IMT,8.0,14.0,12.0,1.4285714285714286
3759,81cb571e1e2a5907,Red,NV,14.0,8.0,30.0,5.5
3760,81d142cb04aa6d1b,Blue,VIT,11.0,30.0,18.0,0.9666666666666667
3761,81d142cb04aa6d1b,Red,UOL,30.0,11.0,49.0,7.181818181818182
3762,82225baf029a31c7,Blue,TIP,24.0,3.0,67.0,30.333333333333332
3763,82225baf029a31c7,Red,C9,3.0,24.0,6.0,0.375
3764,824031cdeb2ba88e,Blue,KDM,8.0,30.0,14.0,0.7333333333333333
3765,824031cdeb2ba88e,Red,MVP,30.0,8.0,64.0,11.75
3766,825dcbc72cc57865,Blue,DoR,8.0,24.0,13.0,0.875
3767,825dcbc72cc57865,Red,LOG,24.0,8.0,50.0,9.25
3768,825dfc2c451a4c56,Blue,ITZ,4.0,13.0,6.0,0.7692307692307693
3769,825dfc2c451a4c56,Red,RED,13.0,4.0,31.0,11.0
3770,8273f7f7fc1ba317,Blue,FW,22.0,15.0,33.0,3.6666666666666665
3771,8273f7f7fc1ba317,Red,M17,15.0,22.0,31.0,2.090909090909091
3772,8278cdee8390c19a,Blue,IMT,23.0,8.0,47.0,8.75
3773,8278cdee8390c19a,Red,TL,8.0,23.0,11.0,0.8260869565217391
3774,827af9061965151f,Blue,H2K,20.0,8.0,42.0,7.75
3775,827af9061965151f,Red,OG,8.0,20.0,14.0,1.1
3776,8287c92c758ba77b,Blue,SPY,21.0,8.0,50.0,8.875
3777,8287c92c758ba77b,Red,S04,8.0,21.0,18.0,1.2380952380952381
3778,828ef9a4dd73bd08,Blue,KOO,16.0,5.0,30.0,9.2
3779,828ef9a4dd73bd08,Red,PNG,5.0,16.0,17.0,1.375
3780,82976220e57fba7a,Blue,ROX,20.0,10.0,42.0,6.2
3781,82976220e57fba7a,Red,LZ,10.0,20.0,17.0,1.35
3782,829819eb50b6fb17,Blue,C9,16.0,2.0,46.0,31.0
3783,829819eb50b6fb17,Red,WFX,2.0,16.0,5.0,0.4375
3784,82a20ce0c439aef3,Blue,kt,3.0,8.0,5.0,1.0
3785,82a20ce0c439aef3,Red,CJE,8.0,3.0,19.0,9.0
3786,82c0f161ad6c0621,Blue,TSM,4.0,11.0,13.0,1.5454545454545454
3787,82c0f161ad6c0621,Red,C9,11.0,4.0,35.0,11.5
3788,82c1a6cbeeda837d,Blue,ahq,15.0,5.0,44.0,11.8
3789,82c1a6cbeeda837d,Red,M17,5.0,15.0,9.0,0.9333333333333333
3790,82d3cb5ff26ada47,Blue,SKT,6.0,7.0,13.0,2.7142857142857144
3791,82d3cb5ff26ada47,Red,LZ,7.0,6.0,14.0,3.5
3792,82eb3ccbeb492567,Blue,SKT,3.0,7.0,7.0,1.4285714285714286
3793,82eb3ccbeb492567,Red,AFs,7.0,3.0,17.0,8.0
3794,82f2bbd4c7ec4760,Blue,H2K,14.0,11.0,34.0,4.363636363636363
3795,82f2bbd4c7ec4760,Red,UOL,11.0,14.0,31.0,3.0
3796,83001359dcb9314c,Blue,XG,8.0,10.0,24.0,3.2
3797,83001359dcb9314c,Red,ahq,10.0,8.0,23.0,4.125
3798,830302c9b62d1db7,Blue,HKE,9.0,20.0,20.0,1.45
3799,830302c9b62d1db7,Red,FW,20.0,9.0,58.0,8.666666666666666
3800,8306f50946773f99,Blue,JT,10.0,7.0,25.0,5.0
3801,8306f50946773f99,Red,M17,7.0,10.0,14.0,2.1
3802,831f1421b3eefc77,Blue,LZ,15.0,3.0,43.0,19.333333333333332
3803,831f1421b3eefc77,Red,SKT,3.0,15.0,7.0,0.6666666666666666
3804,83338b7c076f011c,Blue,TSM,15.0,2.0,40.0,27.5
3805,83338b7c076f011c,Red,IMT,2.0,15.0,6.0,0.5333333333333333
3806,83349490d9ddce2f,Blue,JAG,14.0,5.0,46.0,12.0
3807,83349490d9ddce2f,Red,ESC,5.0,14.0,14.0,1.3571428571428572
3808,835ab1d5c5a10f23,Blue,GIA,16.0,25.0,36.0,2.08
3809,835ab1d5c5a10f23,Red,H2K,25.0,16.0,60.0,5.3125
3810,83aa77e2c9e11af5,Blue,TIP,19.0,6.0,47.0,11.0
3811,83aa77e2c9e11af5,Red,TL,6.0,19.0,17.0,1.2105263157894737
3812,83e91c801f3f3a48,Red,SSW,15.0,0.0,29.0,44.0
3813,83eb00ce756934c5,Blue,DIG,2.0,10.0,5.0,0.7
3814,83eb00ce756934c5,Red,TL,10.0,2.0,31.0,20.5
3815,83f2a2de43f822bb,Blue,APX,14.0,5.0,28.0,8.4
3816,83f2a2de43f822bb,Red,FOX,5.0,14.0,15.0,1.4285714285714286
3817,84044d811c82907f,Blue,MVP,11.0,0.0,36.0,47.0
3818,840b14d5658fdbf3,Blue,FNC,16.0,2.0,36.0,26.0
3819,840b14d5658fdbf3,Red,UOL,2.0,16.0,8.0,0.625
3820,840eb4f48e3b8389,Blue,C9,22.0,10.0,45.0,6.7
3821,840eb4f48e3b8389,Red,FOX,10.0,22.0,22.0,1.4545454545454546
3822,8412d2687f80bde9,Blue,GIA,19.0,13.0,41.0,4.615384615384615
3823,8412d2687f80bde9,Red,ROC,13.0,19.0,38.0,2.6842105263157894
3824,84147b07246747a8,Blue,G2,4.0,15.0,12.0,1.0666666666666667
3825,84147b07246747a8,Red,S04,15.0,4.0,41.0,14.0
3826,841fe814a531a377,Blue,CGE,7.0,17.0,15.0,1.2941176470588236
3827,841fe814a531a377,Red,XG,17.0,7.0,40.0,8.142857142857142
3828,84863eaa760a091e,Blue,FNC,3.0,10.0,10.0,1.3
3829,84863eaa760a091e,Red,G2,10.0,3.0,30.0,13.333333333333334
3830,848d5caddab1ba14,Blue,UOL,24.0,13.0,64.0,6.769230769230769
3831,848d5caddab1ba14,Red,VIT,13.0,24.0,33.0,1.9166666666666667
3832,84a182b8ed9a7899,Blue,TM,4.0,12.0,13.0,1.4166666666666667
3833,84a182b8ed9a7899,Red,XG,12.0,4.0,37.0,12.25
3834,84a64f5fe3f76056,Blue,SKT,13.0,6.0,41.0,9.0
3835,84a64f5fe3f76056,Red,LZ,6.0,13.0,8.0,1.0769230769230769
3836,84ad169d500272cc,Blue,OG,3.0,16.0,6.0,0.5625
3837,84ad169d500272cc,Red,SKT,16.0,3.0,31.0,15.666666666666666
3838,84b26fbf96d11915,Blue,P1,3.0,10.0,5.0,0.8
3839,84b26fbf96d11915,Red,C9,10.0,3.0,24.0,11.333333333333334
3840,84b59df24182d55d,Blue,FNC,21.0,14.0,40.0,4.357142857142857
3841,84b59df24182d55d,Red,GMB,14.0,21.0,25.0,1.8571428571428572
3842,84c7a46c760b3948,Blue,SKT,28.0,6.0,45.0,12.166666666666666
3843,84c7a46c760b3948,Red,TSM,6.0,28.0,9.0,0.5357142857142857
3844,84db7440d6c8cfed,Blue,FW,15.0,7.0,43.0,8.285714285714286
3845,84db7440d6c8cfed,Red,KOO,7.0,15.0,17.0,1.6
3846,84df4d68a8591db7,Blue,SPY,15.0,38.0,20.0,0.9210526315789473
3847,84df4d68a8591db7,Red,H2K,38.0,15.0,60.0,6.533333333333333
3848,84f18ef635d7257d,Blue,KDM,18.0,4.0,41.0,14.75
3849,84f18ef635d7257d,Red,AFs,4.0,18.0,7.0,0.6111111111111112
3850,84f4c76d0c5c0428,Blue,GET,16.0,5.0,43.0,11.8
3851,84f4c76d0c5c0428,Red,IM,5.0,16.0,17.0,1.375
3852,852a3dfee302d284,Blue,FW,12.0,4.0,23.0,8.75
3853,852a3dfee302d284,Red,OG,4.0,12.0,3.0,0.5833333333333334
3854,852b295ad8383dc6,Blue,PNG,24.0,11.0,47.0,6.454545454545454
3855,852b295ad8383dc6,Red,KST,11.0,24.0,24.0,1.4583333333333333
3856,8538c5063ae3d769,Blue,CLG,23.0,7.0,41.0,9.142857142857142
3857,8538c5063ae3d769,Red,FLY,7.0,23.0,10.0,0.7391304347826086
3858,854766550fb2ab8b,Blue,UOL,21.0,6.0,37.0,9.666666666666666
3859,854766550fb2ab8b,Red,MSF,6.0,21.0,16.0,1.0476190476190477
3860,8562db293a466b6f,Blue,kt,21.0,10.0,59.0,8.0
3861,8562db293a466b6f,Red,AFs,10.0,21.0,30.0,1.9047619047619047
3862,856ed19d3d6dce2e,Blue,C9,16.0,3.0,42.0,19.333333333333332
3863,856ed19d3d6dce2e,Red,FOX,3.0,16.0,5.0,0.5
3864,8570a9bcbacc867e,Blue,CJ,18.0,4.0,54.0,18.0
3865,8570a9bcbacc867e,Red,SSB,4.0,18.0,9.0,0.7222222222222222
3866,8571c0ecfcc472d1,Blue,CGE,3.0,10.0,5.0,0.8
3867,8571c0ecfcc472d1,Red,TPA,10.0,3.0,29.0,13.0
3868,858aa346f5dba85c,Blue,RED,7.0,19.0,23.0,1.5789473684210527
3869,858aa346f5dba85c,Red,PNG,19.0,7.0,46.0,9.285714285714286
3870,859555fd05add0d8,Blue,CLG,20.0,8.0,42.0,7.75
3871,859555fd05add0d8,Red,FOX,8.0,20.0,24.0,1.6
3872,85ba103d156544ec,Blue,P1,20.0,22.0,54.0,3.3636363636363638
3873,85ba103d156544ec,Red,CLG,22.0,20.0,41.0,3.15
3874,85be3faaf5289a84,Blue,TM,9.0,19.0,29.0,2.0
3875,85be3faaf5289a84,Red,MSE,19.0,9.0,62.0,9.0
3876,85dc8bbba4f9b684,Blue,CGE,3.0,20.0,5.0,0.4
3877,85dc8bbba4f9b684,Red,ahq,20.0,3.0,33.0,17.666666666666668
3878,85ebad3f88d8055f,Blue,GV,19.0,2.0,52.0,35.5
3879,85ebad3f88d8055f,Red,TSM,2.0,19.0,8.0,0.5263157894736842
3880,86299d5fe00d08de,Blue,CNB,4.0,8.0,10.0,1.75
3881,86299d5fe00d08de,Red,PNG,8.0,4.0,17.0,6.25
3882,8643912ebd1bcaad,Blue,C9,13.0,6.0,32.0,7.5
3883,8643912ebd1bcaad,Red,IM,6.0,13.0,11.0,1.3076923076923077
3884,864bc9f740086f51,Blue,G2,14.0,4.0,22.0,9.0
3885,864bc9f740086f51,Red,ROC,4.0,14.0,6.0,0.7142857142857143
3886,864ed9082c4671ea,Blue,ROX,13.0,7.0,33.0,6.571428571428571
3887,864ed9082c4671ea,Red,JAG,7.0,13.0,17.0,1.8461538461538463
3888,8663200f2463917c,Blue,kt,10.0,34.0,20.0,0.8823529411764706
3889,8663200f2463917c,Red,SSG,34.0,10.0,78.0,11.2
3890,8663d2a752587ec3,Blue,ahq,2.0,18.0,6.0,0.4444444444444444
3891,8663d2a752587ec3,Red,FW,18.0,2.0,32.0,25.0
3892,867574647f0780aa,Blue,KDM,5.0,11.0,10.0,1.3636363636363635
3893,867574647f0780aa,Red,SSG,11.0,5.0,36.0,9.4
3894,867ab52b79e14742,Blue,OPK,3.0,13.0,11.0,1.0769230769230769
3895,867ab52b79e14742,Red,PNG,13.0,3.0,28.0,13.666666666666666
3896,8680bc47d5ee0243,Blue,CJ,8.0,10.0,22.0,3.0
3897,8680bc47d5ee0243,Red,JAG,10.0,8.0,26.0,4.5
3898,8682d7b951a4bd87,Blue,KBM,10.0,11.0,19.0,2.6363636363636362
3899,8682d7b951a4bd87,Red,ITZ,11.0,10.0,30.0,4.1
3900,8689a11629e63075,Blue,OG,10.0,4.0,35.0,11.25
3901,8689a11629e63075,Red,H2K,4.0,10.0,12.0,1.6
3902,869499bf06faab53,Blue,ahq,27.0,5.0,50.0,15.4
3903,869499bf06faab53,Red,NGU,5.0,27.0,5.0,0.37037037037037035
3904,869fa140e20d4128,Blue,MVP,16.0,4.0,30.0,11.5
3905,869fa140e20d4128,Red,KDM,4.0,16.0,12.0,1.0
3906,86a0dff3ee0551ec,Blue,DIG,14.0,14.0,36.0,3.5714285714285716
3907,86a0dff3ee0551ec,Red,CLG,14.0,14.0,39.0,3.7857142857142856
3908,86b3fe64916e9424,Blue,TSM,14.0,5.0,31.0,9.0
3909,86b3fe64916e9424,Red,CLG,5.0,14.0,11.0,1.1428571428571428
3910,86d4c628a9babfbb,Blue,C9,7.0,17.0,16.0,1.3529411764705883
3911,86d4c628a9babfbb,Red,IMT,17.0,7.0,47.0,9.142857142857142
3912,86eae5b70bacd580,Blue,DIG,9.0,15.0,19.0,1.8666666666666667
3913,86eae5b70bacd580,Red,NV,15.0,9.0,39.0,6.0
3914,86edc229be693d1f,Blue,FNC,25.0,4.0,46.0,17.75
3915,86edc229be693d1f,Red,BJK,4.0,25.0,5.0,0.36
3916,86efd7027363d54c,Blue,FNC,3.0,8.0,9.0,1.5
3917,86efd7027363d54c,Red,OG,8.0,3.0,20.0,9.333333333333334
3918,87315a94a0ddf598,Blue,TSM,17.0,16.0,35.0,3.25
3919,87315a94a0ddf598,Red,IMT,16.0,17.0,28.0,2.588235294117647
3920,8749306da4ce243b,Blue,TSM,14.0,10.0,35.0,4.9
3921,8749306da4ce243b,Red,T8,10.0,14.0,22.0,2.2857142857142856
3922,874b9bec999cbf2e,Blue,AFs,18.0,11.0,50.0,6.181818181818182
3923,874b9bec999cbf2e,Red,SSB,11.0,18.0,25.0,2.0
3924,875fda8602db06c1,Blue,WS,8.0,18.0,18.0,1.4444444444444444
3925,875fda8602db06c1,Red,FB,18.0,8.0,44.0,7.75
3926,8790d0c31f7ffc1b,Blue,H2K,6.0,12.0,12.0,1.5
3927,8790d0c31f7ffc1b,Red,FNC,12.0,6.0,35.0,7.833333333333333
3928,8795df352ebcf5dd,Blue,JT,2.0,1.0,5.0,7.0
3929,8795df352ebcf5dd,Red,M17,1.0,2.0,3.0,2.0
3930,87973487c28932d6,Blue,G2,4.0,14.0,6.0,0.7142857142857143
3931,87973487c28932d6,Red,CLG,14.0,4.0,40.0,13.5
3932,879fe4f697feb466,Blue,VIT,14.0,3.0,30.0,14.666666666666666
3933,879fe4f697feb466,Red,EL,3.0,14.0,8.0,0.7857142857142857
3934,87a209c48be15439,Blue,FW,20.0,8.0,41.0,7.625
3935,87a209c48be15439,Red,ahq,8.0,20.0,18.0,1.3
3936,87b0273af49b12a7,Blue,TL,13.0,5.0,42.0,11.0
3937,87b0273af49b12a7,Red,P1,5.0,13.0,14.0,1.4615384615384615
3938,87f839191c5af9e2,Blue,FNC,5.0,24.0,7.0,0.5
3939,87f839191c5af9e2,Red,AHQ,24.0,5.0,50.0,14.8
3940,880399f1b3d0cc8f,Blue,MYM,3.0,24.0,6.0,0.375
3941,880399f1b3d0cc8f,Red,EL,24.0,3.0,68.0,30.666666666666668
3942,88109f4bdf8107bd,Blue,HKE,3.0,8.0,5.0,1.0
3943,88109f4bdf8107bd,Red,JT,8.0,3.0,17.0,8.333333333333334
3944,8825f5b84e4ef89a,Blue,M17,9.0,3.0,18.0,9.0
3945,8825f5b84e4ef89a,Red,XG,3.0,9.0,11.0,1.5555555555555556
3946,882c684cae565af7,Blue,SSG,14.0,1.0,27.0,41.0
3947,882c684cae565af7,Red,kt,1.0,14.0,1.0,0.14285714285714285
3948,8836d419a2da31eb,Blue,MVP,22.0,8.0,46.0,8.5
3949,8836d419a2da31eb,Red,JAG,8.0,22.0,18.0,1.1818181818181819
3950,8840ad72712d726c,Blue,ROC,14.0,19.0,37.0,2.6842105263157894
3951,8840ad72712d726c,Red,H2K,19.0,14.0,48.0,4.785714285714286
3952,884e756c0d608024,Blue,NJE,10.0,23.0,20.0,1.3043478260869565
3953,884e756c0d608024,Red,SSG,23.0,10.0,54.0,7.7
3954,885cdc25f64cc546,Blue,FNC,20.0,12.0,60.0,6.666666666666667
3955,885cdc25f64cc546,Red,OG,12.0,20.0,25.0,1.85
3956,8874c4f2c1ba85ad,Blue,FW,11.0,8.0,26.0,4.625
3957,8874c4f2c1ba85ad,Red,HKE,8.0,11.0,9.0,1.5454545454545454
3958,88848312283e8bd2,Blue,HKE,20.0,3.0,46.0,22.0
3959,88848312283e8bd2,Red,FW,3.0,20.0,5.0,0.4
3960,88bddf3ccc98c390,Blue,FB,24.0,6.0,57.0,13.5
3961,88bddf3ccc98c390,Red,M17,6.0,24.0,10.0,0.6666666666666666
3962,88c43bbfb07a3006,Blue,UOL,20.0,28.0,52.0,2.5714285714285716
3963,88c43bbfb07a3006,Red,CW,28.0,20.0,76.0,5.2
3964,88ce77db01c51945,Blue,FNC,15.0,10.0,42.0,5.7
3965,88ce77db01c51945,Red,EDG,10.0,15.0,25.0,2.3333333333333335
3966,88dbdfbecc3545b9,Blue,SKT,10.0,5.0,32.0,8.4
3967,88dbdfbecc3545b9,Red,SSB,5.0,10.0,20.0,2.5
3968,890c4e23094a4846,Blue,WE,19.0,7.0,54.0,10.428571428571429
3969,890c4e23094a4846,Red,G2,7.0,19.0,14.0,1.105263157894737
3970,8922a18e589bb23f,Blue,MSE,19.0,8.0,46.0,8.125
3971,8922a18e589bb23f,Red,NGU,8.0,19.0,16.0,1.263157894736842
3972,893caa52a32983fb,Blue,M17,23.0,20.0,45.0,3.4
3973,893caa52a32983fb,Red,JT,20.0,23.0,43.0,2.739130434782609
3974,8945e0f760474404,Blue,FNC,15.0,18.0,28.0,2.388888888888889
3975,8945e0f760474404,Red,UOL,18.0,15.0,43.0,4.066666666666666
3976,894ab1a730fa90a0,Blue,ROX,15.0,25.0,31.0,1.84
3977,894ab1a730fa90a0,Red,EDG,25.0,15.0,60.0,5.666666666666667
3978,896d10de09d3783f,Blue,IMT,13.0,18.0,32.0,2.5
3979,896d10de09d3783f,Red,P1,18.0,13.0,38.0,4.3076923076923075
3980,898e47758375b6fb,Blue,EL,3.0,19.0,6.0,0.47368421052631576
3981,898e47758375b6fb,Red,OG,19.0,3.0,42.0,20.333333333333332
3982,89a31bd88d2209dc,Blue,C9,20.0,5.0,48.0,13.6
3983,89a31bd88d2209dc,Red,IMT,5.0,20.0,13.0,0.9
3984,89c96e9459000fb3,Blue,OG,7.0,20.0,12.0,0.95
3985,89c96e9459000fb3,Red,ROC,20.0,7.0,37.0,8.142857142857142
3986,8a2d5f4348eb0ea5,Blue,FB,6.0,13.0,9.0,1.1538461538461537
3987,8a2d5f4348eb0ea5,Red,M17,13.0,6.0,21.0,5.666666666666667
3988,8a3445242a581028,Blue,ITZ,18.0,11.0,37.0,5.0
3989,8a3445242a581028,Red,OPK,11.0,18.0,23.0,1.8888888888888888
3990,8a3c88902a56c78f,Blue,VIT,7.0,13.0,15.0,1.6923076923076923
3991,8a3c88902a56c78f,Red,H2K,13.0,7.0,36.0,7.0
3992,8a3eca003de35fc3,Blue,SSG,17.0,27.0,46.0,2.3333333333333335
3993,8a3eca003de35fc3,Red,NJE,27.0,17.0,72.0,5.823529411764706
3994,8a40d0c9b6721e9e,Blue,CGE,9.0,13.0,23.0,2.4615384615384617
3995,8a40d0c9b6721e9e,Red,MSE,13.0,9.0,28.0,4.555555555555555
3996,8a5974d9d6edc091,Blue,SSG,13.0,14.0,28.0,2.9285714285714284
3997,8a5974d9d6edc091,Red,ANC,14.0,13.0,30.0,3.3846153846153846
3998,8a8db9d16163ae92,Blue,ROC,11.0,3.0,30.0,13.666666666666666
3999,8a8db9d16163ae92,Red,FNC,3.0,11.0,8.0,1.0
4000,8a9a86786518a44a,Blue,GET,19.0,13.0,41.0,4.615384615384615
4001,8a9a86786518a44a,Red,JAG,13.0,19.0,30.0,2.263157894736842
4002,8abe496d4c8b444c,Blue,P1,27.0,14.0,50.0,5.5
4003,8abe496d4c8b444c,Red,TSM,14.0,27.0,36.0,1.8518518518518519
4004,8acbe7f157834876,Blue,TIP,15.0,5.0,47.0,12.4
4005,8acbe7f157834876,Red,C9,5.0,15.0,6.0,0.7333333333333333
4006,8adaef010ebb16af,Blue,SSG,4.0,13.0,8.0,0.9230769230769231
4007,8adaef010ebb16af,Red,LZ,13.0,4.0,37.0,12.5
4008,8af1101e51459938,Blue,JAG,12.0,2.0,38.0,25.0
4009,8af1101e51459938,Red,KDM,2.0,12.0,8.0,0.8333333333333334
4010,8af530519dc75e78,Blue,VFK,5.0,1.0,12.0,17.0
4011,8af530519dc75e78,Red,RED,1.0,5.0,0.0,0.2
4012,8b04966d65348527,Blue,TSM,11.0,24.0,18.0,1.2083333333333333
4013,8b04966d65348527,Red,C9,24.0,11.0,61.0,7.7272727272727275
4014,8b228d99406d8671,Blue,NV,7.0,14.0,21.0,2.0
4015,8b228d99406d8671,Red,TSM,14.0,7.0,30.0,6.285714285714286
4016,8b27f9e36b969d79,Blue,JAG,3.0,9.0,5.0,0.8888888888888888
4017,8b27f9e36b969d79,Red,AFs,9.0,3.0,22.0,10.333333333333334
4018,8b322381bff31cfe,Blue,TPA,11.0,8.0,30.0,5.125
4019,8b322381bff31cfe,Red,ahq,8.0,11.0,21.0,2.6363636363636362
4020,8b391edbebc14df9,Blue,IM,7.0,17.0,16.0,1.3529411764705883
4021,8b391edbebc14df9,Red,CJE,17.0,7.0,41.0,8.285714285714286
4022,8b402df5fa6be6d0,Blue,XG,14.0,13.0,34.0,3.6923076923076925
4023,8b402df5fa6be6d0,Red,FW,13.0,14.0,23.0,2.5714285714285716
4024,8b66b9cb4364d7f8,Blue,SSG,9.0,28.0,19.0,1.0
4025,8b66b9cb4364d7f8,Red,GET,28.0,9.0,76.0,11.555555555555555
4026,8b9b98f4974c7914,Blue,CLG,16.0,10.0,40.0,5.6
4027,8b9b98f4974c7914,Red,NV,10.0,16.0,21.0,1.9375
4028,8ba3a5d91cc825fa,Blue,UOL,7.0,24.0,15.0,0.9166666666666666
4029,8ba3a5d91cc825fa,Red,MSF,24.0,7.0,50.0,10.571428571428571
4030,8ba421db3b04a6b3,Blue,MSE,23.0,35.0,64.0,2.4857142857142858
4031,8ba421db3b04a6b3,Red,HKE,35.0,23.0,65.0,4.3478260869565215
4032,8ba73f007067a00d,Blue,FW,21.0,7.0,39.0,8.571428571428571
4033,8ba73f007067a00d,Red,MSE,7.0,21.0,22.0,1.380952380952381
4034,8bb6be3d48bce4b3,Blue,NV,8.0,30.0,15.0,0.7666666666666667
4035,8bb6be3d48bce4b3,Red,C9,30.0,8.0,74.0,13.0
4036,8bc3e96053067de0,Blue,APX,16.0,5.0,33.0,9.8
4037,8bc3e96053067de0,Red,CLG,5.0,16.0,11.0,1.0
4038,8bc73c6de92f4e7c,Blue,KDM,6.0,17.0,14.0,1.1764705882352942
4039,8bc73c6de92f4e7c,Red,LZ,17.0,6.0,37.0,9.0
4040,8bc9337a307a38eb,Blue,C9,16.0,2.0,32.0,24.0
4041,8bc9337a307a38eb,Red,NV,2.0,16.0,3.0,0.3125
4042,8be2266567dca75e,Blue,G2,19.0,11.0,47.0,6.0
4043,8be2266567dca75e,Red,VIT,11.0,19.0,26.0,1.9473684210526316
4044,8bfac5da6fc482c1,Blue,OPK,9.0,12.0,14.0,1.9166666666666667
4045,8bfac5da6fc482c1,Red,KST,12.0,9.0,33.0,5.0
4046,8c3549ed18e89a14,Blue,LGS,22.0,11.0,68.0,8.181818181818182
4047,8c3549ed18e89a14,Red,TPA,11.0,22.0,19.0,1.3636363636363635
4048,8c5017b8c167bc4e,Blue,FOX,24.0,19.0,63.0,4.578947368421052
4049,8c5017b8c167bc4e,Red,FLY,19.0,24.0,38.0,2.375
4050,8c5a4415a3103e7b,Blue,KOO,1.0,11.0,3.0,0.36363636363636365
4051,8c5a4415a3103e7b,Red,kt,11.0,1.0,26.0,37.0
4052,8c5b3745edaf4aa6,Blue,H2K,22.0,5.0,41.0,12.6
4053,8c5b3745edaf4aa6,Red,GMB,5.0,22.0,11.0,0.7272727272727273
4054,8c66487afc8d6a10,Blue,ITZ,13.0,4.0,35.0,12.0
4055,8c66487afc8d6a10,Red,PNG,4.0,13.0,14.0,1.3846153846153846
4056,8c761e7860cd4f68,Blue,UOL,4.0,11.0,9.0,1.1818181818181819
4057,8c761e7860cd4f68,Red,H2K,11.0,4.0,30.0,10.25
4058,8c780f032813fd17,Blue,ROX,21.0,8.0,40.0,7.625
4059,8c780f032813fd17,Red,LZ,8.0,21.0,18.0,1.2380952380952381
4060,8c79bc20f0984e4f,Blue,FW,15.0,3.0,39.0,18.0
4061,8c79bc20f0984e4f,Red,SUP,3.0,15.0,6.0,0.6
4062,8c95c71140693931,Blue,SSG,9.0,3.0,18.0,9.0
4063,8c95c71140693931,Red,CJ,3.0,9.0,10.0,1.4444444444444444
4064,8ca51c7c327c989d,Blue,ROX,19.0,14.0,47.0,4.714285714285714
4065,8ca51c7c327c989d,Red,AFs,14.0,19.0,38.0,2.736842105263158
4066,8cc2ebe44abdcf27,Blue,SSB,5.0,17.0,7.0,0.7058823529411765
4067,8cc2ebe44abdcf27,Red,SSG,17.0,5.0,41.0,11.6
4068,8cc456bc3b4310cf,Blue,OPK,5.0,23.0,10.0,0.6521739130434783
4069,8cc456bc3b4310cf,Red,ITZ,23.0,5.0,50.0,14.6
4070,8ce86deb62e80a94,Blue,LZ,15.0,10.0,33.0,4.8
4071,8ce86deb62e80a94,Red,kt,10.0,15.0,22.0,2.1333333333333333
4072,8cec9efcab80a21f,Blue,LZ,6.0,11.0,16.0,2.0
